A,B,mech,recent_sh,recent_ret,recent_vol,recent_mdd,hist_sh,hist_ret,hist_vol,hist_mdd,joined_sh,joined_ret,rejected_entries,score,recent_rank,hist_rank,rank_avg,score_rank,rank_avg_rank,joined_rank
core-2m/same_sector_slide3m_noscreen,sp500-12m/same_sector_slide3m_bd7,A,0.3465552217984811,0.04587258438756654,0.12196063902421767,-0.15213582272743248,-0.20979168983234445,-0.016874301269847347,0.06954478199626644,-0.1574011847538016,0.004728905083000034,-0.002271914951961107,0,-0.20979168983234445,352,316,334.0,304,382,319
core-2m/same_sector_slide3m_noscreen,sp500-12m/same_sector_slide1m_noscreen,A,0.8982867892555281,0.10811276878070548,0.11928593987080166,-0.10937619475417362,-0.14286175429981032,-0.012672710312133573,0.0713766054945663,-0.12771140716153917,0.2417188807812791,0.017638345362763364,0,-0.14286175429981032,114,292,203.0,278,170,198
core-2m/same_sector_slide3m_noscreen,sp500-12m/same_sector_slide1m_bd7,A,0.25287979828574564,0.036835919096685175,0.11844539137623802,-0.16445300650619468,-0.40097134584781174,-0.024650701595364977,0.05802486468286218,-0.14129946628226198,-0.11059181308962351,-0.010084280274782986,0,-0.40097134584781174,390,406,398.0,394,440,373
core-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide3m_noscreen,A,0.7566348886504279,0.09440039568956933,0.11733166164014104,-0.11364480546381062,-0.3062386401600972,-0.030896249953165977,0.08940755814208637,-0.2056421802166336,0.037815640052332025,-0.00024824273705863485,0,-0.3062386401600972,162,360,261.0,348,273,302
core-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide3m_bd7,A,1.1754944160844845,0.12281434733145521,0.10147408699398733,-0.08346817738596209,0.2945209860945442,0.022556362984808453,0.09028384692613317,-0.161266283512302,0.5324831609398905,0.04698184455755392,0,0.2945209860945442,40,103,71.5,76,25,51
core-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide1m_noscreen,A,1.2247525554511822,0.1173418793211543,0.09422186809026828,-0.0649115376403017,0.3798480053902751,0.025203348301866546,0.07246389822101688,-0.1465343609629166,0.6402190180014214,0.04856701320138694,0,0.3798480053902751,30,78,54.0,49,11,24
core-2m/same_sector_slide3m_noscreen,sp500-12m/cross_sector_slide1m_bd7,A,0.7012571415175659,0.07260139758786184,0.09565187844199866,-0.08340942186573193,0.3193694003701958,0.018287673509431723,0.06300335962637782,-0.12177591025433099,0.4527048688543819,0.03166393581491791,0,0.3193694003701958,182,95,138.5,68,87,92
core-2m/same_sector_slide3m_bd7,core-2m/same_sector_slide1m_noscreen,A,0.774339256745394,0.06558027197144485,0.08262505262675417,-0.07868841649382599,-0.6547894086269601,-0.04070687063850442,0.06064549968268226,-0.24974168281021358,-0.1727470242235949,-0.013436112511289667,0,-0.6547894086269601,154,459,306.5,456,342,409
core-2m/same_sector_slide3m_bd7,core-2m/same_sector_slide1m_bd7,A,0.8699224761257254,0.06763582459132497,0.07461402764077643,-0.08408666025195063,-0.7065687156124475,-0.03668089424987153,0.05103544159048348,-0.18255311799554053,-0.18251417462913008,-0.011748065296633525,0,-0.7065687156124475,127,466,296.5,463,328,411
core-2m/same_sector_slide3m_bd7,core-2m/cross_sector_slide3m_noscreen,A,0.14670426157921138,0.023533840108452962,0.12185341741598255,-0.18002910941390968,-0.4988956867111126,-0.14150153863358383,0.23002704812028124,-0.5174483219699957,-0.3748958208929535,-0.10146334943294984,0,-0.4988956867111126,430,431,430.5,422,476,470
core-2m/same_sector_slide3m_bd7,core-2m/cross_sector_slide3m_bd7,A,0.05560352280297449,0.01134213266933839,0.11892371619254642,-0.1420060866269715,-0.3817962563067773,-0.13247673146443706,0.25175559503150646,-0.464270688878882,-0.29972203925379737,-0.09745681712069723,0,-0.3817962563067773,446,394,420.0,382,468,452
core-2m/same_sector_slide3m_bd7,core-2m/cross_sector_slide1m_noscreen,A,0.9382748446354843,0.08906897767024957,0.09569863501576893,-0.12166285993564514,-0.8838657920178611,-0.06301181672852874,0.07073377186043864,-0.2969986554741135,-0.2854251452801272,-0.025112018540032623,0,-0.8838657920178611,101,485,293.0,484,321,449
core-2m/same_sector_slide3m_bd7,core-2m/cross_sector_slide1m_bd7,A,0.09471349363004304,0.006834409656930029,0.08932811256811181,-0.112968013128168,-0.3663195949387819,-0.03584060225214469,0.08816898258927769,-0.18772097692676004,-0.24663490786167291,-0.025454865861437238,0,-0.3663195949387819,437,387,412.0,375,457,434
core-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide3m_noscreen,A,0.5422660519079812,0.05170488566133813,0.09529645729981585,-0.1387336842218682,-0.11426399322680493,-0.013111427313349022,0.08450115371619178,-0.23619289998360005,0.07767803169261908,0.0032854135114281924,0,-0.11426399322680493,259,285,272.0,268,296,285
core-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide3m_bd7,A,0.458631540594377,0.043269985590560923,0.08059833516491259,-0.08884285934023403,0.024790651005009868,-0.00047889517963728423,0.0646587903364795,-0.13906203667732808,0.16925936732957347,0.010304970135365377,0,0.024790651005009868,303,226,264.5,204,280,240
core-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_noscreen,A,0.3689968219867249,0.0293364728384093,0.08409881882303333,-0.13758255095372957,-0.04788212288906465,-0.0042534422258249105,0.056125917432895855,-0.15629941044203333,0.09497354338686995,0.004146769442488862,0,-0.04788212288906465,345,255,300.0,238,336,275
core-2m/same_sector_slide3m_bd7,sp500-2m/same_sector_slide1m_bd7,A,0.11774617998578368,0.012325021205603437,0.06889518037241718,-0.1122836730960585,-0.38643524766962967,-0.01785330532449747,0.04409716477748445,-0.13061038917242784,-0.18504182646874925,-0.010109960208612923,0,-0.38643524766962967,434,398,416.0,386,462,412
core-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide3m_noscreen,A,-0.22387698351518176,-0.024001954282725623,0.1016887517226965,-0.16227653024101937,-0.08727130629015147,-0.014944129374305115,0.10736012539605853,-0.16947784344097305,-0.12379741032227606,-0.01822309013119794,0,-0.22387698351518176,480,275,377.5,311,421,379
core-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide3m_bd7,A,-0.3294721281508033,-0.026337833102097565,0.09225139451991808,-0.14362289562415456,0.5773206343545815,0.04565592437444943,0.08326149924236322,-0.09993339279180347,0.31547412345899845,0.02411788409535558,0,-0.3294721281508033,482,36,259.0,358,270,159
core-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_noscreen,A,0.26821923767466854,0.022022427398846522,0.08036658627083626,-0.10006319493437006,-0.5799312725952211,-0.03676045258611749,0.06134638328501221,-0.2119829602562544,-0.3069961725589601,-0.02218578575496597,0,-0.5799312725952211,385,445,415.0,442,459,454
core-2m/same_sector_slide3m_bd7,sp500-2m/cross_sector_slide1m_bd7,A,-0.03842467790754867,-0.0004659895998724295,0.077396326468434,-0.11519486213336201,-0.05405886870139556,-0.0032556211188700113,0.04314748302616065,-0.11838995250473516,-0.039628192106011394,-0.0029987097788535923,0,-0.05405886870139556,463,259,361.0,242,409,341
core-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide3m_noscreen,A,0.6482057097477615,0.04835678312087732,0.06503070947103091,-0.06120851676467194,-1.0882740746287523,-0.04944694777135672,0.04563702800025363,-0.20088910957759154,-0.5166624276939275,-0.026675267603747766,0,-1.0882740746287523,210,493,351.5,493,399,490
core-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide3m_bd7,A,0.9454776601371393,0.0717885905176602,0.0753596233267939,-0.06895965334387992,-0.967688184130045,-0.03985686053551418,0.041153465390260366,-0.13307461135517373,-0.2231219811059799,-0.01284718863487284,0,-0.967688184130045,97,488,292.5,488,320,424
core-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide1m_noscreen,A,0.37615756837125114,0.028365906605700687,0.06180690240576342,-0.07605018914254369,-1.0083333343314187,-0.03764030053337619,0.03735516322432989,-0.17715808414581724,-0.512503307699807,-0.022757567256597767,0,-1.0083333343314187,340,490,415.0,490,459,489
core-2m/same_sector_slide3m_bd7,core-12m/same_sector_slide1m_bd7,A,0.40823936666278793,0.03338859414449018,0.08276717336934253,-0.08419377971531636,-1.1190346131193523,-0.035399403479564384,0.031754041581194103,-0.13033452349975527,-0.3768214665607909,-0.0192845401261446,0,-1.1190346131193523,324,495,409.5,495,454,471
core-2m/same_sector_slide3m_bd7,core-12m/cross_sector_slide3m_noscreen,A,0.2002307501936098,0.02805406728624151,0.11480777690087737,-0.14345395983328474,-0.9569333476374474,-0.06634430967026472,0.0692215126304063,-0.32662348167346655,-0.5076921908604027,-0.043632929892823455,0,-0.9569333476374474,410,486,448.0,486,489,487
core-2m/same_sector_slide3m_bd7,core-12m/cross_sector_slide3m_bd7,A,0.16993400266505043,0.019619003077261943,0.09068027571981448,-0.12067687845850443,-0.20026636708078316,-0.011889259393525586,0.05277544501002976,-0.10954336438323331,-0.055376458475764,-0.004889585540189345,0,-0.20026636708078316,422,310,366.0,297,415,346
core-2m/same_sector_slide3m_bd7,core-12m/cross_sector_slide1m_noscreen,A,0.5092678657572539,0.04956471990892963,0.0961212225758901,-0.0913716583456192,-0.8612012787271108,-0.04912766782178102,0.05662446900170082,-0.26027130646080465,-0.33849856328839667,-0.02505260383543,0,-0.8612012787271108,278,482,380.0,481,427,460
core-2m/same_sector_slide3m_bd7,core-12m/cross_sector_slide1m_bd7,A,0.29329256095458023,0.026709523121326684,0.07343612679735079,-0.07589413603803077,-0.24790726386236667,-0.011039516560981677,0.04133780724438265,-0.08260575924546909,-0.02984597204016053,-0.001933659836610091,0,-0.24790726386236667,378,329,353.5,318,402,337
core-2m/same_sector_slide3m_bd7,sp500-12m/same_sector_slide3m_noscreen,A,0.42053900963178703,0.06121898697815642,0.11053938886203417,-0.12300374399653646,0.2640959973658822,0.01812396000700356,0.08019844068012408,-0.17166130136692803,0.3364398298667924,0.028329678335907736,0,0.2640959973658822,319,115,217.0,90,194,151
core-2m/same_sector_slide3m_bd7,sp500-12m/same_sector_slide3m_bd7,A,0.8329129727156439,0.0719093745751748,0.08694255050503477,-0.07057087129627655,-0.12273630929094617,-0.00984735058744568,0.06390077481992018,-0.155625654653072,0.1775233412080269,0.010126339978424137,0,-0.12273630929094617,136,287,211.5,271,186,236
core-2m/same_sector_slide3m_bd7,sp500-12m/same_sector_slide1m_noscreen,A,1.0234917465119728,0.10415002234029229,0.10090231196450644,-0.0766327190506283,0.04824234822059396,0.001022500977479801,0.0647901606363125,-0.12140730469883332,0.3876450377428219,0.027024224709739773,0,0.04824234822059396,75,211,143.0,188,94,124
core-2m/same_sector_slide3m_bd7,sp500-12m/same_sector_slide1m_bd7,A,0.5983320673458444,0.049242179813925493,0.08178814928656547,-0.08075003445017519,0.014394297643235512,-0.0005328078674396997,0.049927880244152796,-0.07581328851480174,0.2214274041877481,0.01176895291831399,0,0.014394297643235512,234,229,231.5,207,219,206
core-2m/same_sector_slide3m_bd7,sp500-12m/cross_sector_slide3m_noscreen,A,1.0629088001255933,0.11179148698530553,0.10511164270682251,-0.08173702495018467,-0.39892528760067686,-0.04807113445395428,0.10824390641947801,-0.3164211264450897,-0.028246188607465132,-0.00883888468156475,0,-0.39892528760067686,62,404,233.0,392,223,336
core-2m/same_sector_slide3m_bd7,sp500-12m/cross_sector_slide3m_bd7,A,0.9456523434954506,0.08580599072359733,0.09270480870495944,-0.08114591033542277,0.31042098229806375,0.024094417705305293,0.09072199881605238,-0.1585299353151779,0.4590951702124336,0.03827524427229867,0,0.31042098229806375,96,99,97.5,73,42,88
core-2m/same_sector_slide3m_bd7,sp500-12m/cross_sector_slide1m_noscreen,A,1.1375757027841846,0.10071700254786435,0.08698535871652167,-0.0702795483392551,0.17088947378125566,0.0090675311707058,0.06536741348976309,-0.1129626511235915,0.47347019033431437,0.0319149145677915,0,0.17088947378125566,48,155,101.5,130,47,84
core-2m/same_sector_slide3m_bd7,sp500-12m/cross_sector_slide1m_bd7,A,0.7318928697911422,0.05955204209770426,0.08037450572835442,-0.08010279775396911,0.3880919795566325,0.019557395697865854,0.05364200981286764,-0.08387146640763077,0.49252393605414757,0.028895523727056636,0,0.3880919795566325,174,71,122.5,44,71,73
core-2m/same_sector_slide1m_noscreen,core-2m/same_sector_slide1m_bd7,A,0.8079954726592079,0.059173149131787686,0.07362425700738395,-0.07675544648610848,-0.5849373227734622,-0.035138831852499,0.05824176975934712,-0.21801064016222438,-0.14224982962833518,-0.010731374133852967,0,-0.5849373227734622,146,448,297.0,445,329,388
core-2m/same_sector_slide1m_noscreen,core-2m/cross_sector_slide3m_noscreen,A,0.5472220813949888,0.0713907160492812,0.1153585601143259,-0.13373786468390142,-0.4632831430405755,-0.1299809701010638,0.22388861868626966,-0.5313514611244969,-0.2807124211173262,-0.08040402656801135,0,-0.4632831430405755,256,422,339.0,413,394,447
core-2m/same_sector_slide1m_noscreen,core-2m/cross_sector_slide3m_bd7,A,0.6854369537913464,0.06343038683274535,0.09287149848928562,-0.0856419290332819,-0.4044866656422705,-0.11474867360124563,0.21710041075663802,-0.4765473846966616,-0.24321262507657576,-0.07017352227530316,0,-0.4044866656422705,190,407,298.5,395,334,433
core-2m/same_sector_slide1m_noscreen,core-2m/cross_sector_slide1m_noscreen,A,0.7543853841124936,0.06589773517962842,0.09069274174741716,-0.10482892111049422,-0.5826974438383512,-0.04030482835065652,0.06676381821492856,-0.277452216830847,-0.13730334298268193,-0.012820767709491388,0,-0.5826974438383512,164,446,305.0,443,341,386
core-2m/same_sector_slide1m_noscreen,core-2m/cross_sector_slide1m_bd7,A,0.15116029074345955,0.010028100722143751,0.09405637376510832,-0.11918860130446177,-0.11817357074185571,-0.010068152986813628,0.06650032747683059,-0.14585582809608333,-0.02392225685157338,-0.004575155820086274,0,-0.11817357074185571,428,286,357.0,269,407,334
core-2m/same_sector_slide1m_noscreen,sp500-2m/same_sector_slide3m_noscreen,A,0.7847268762079863,0.08081823550273293,0.09776443581266718,-0.08556301617848223,0.029450619861152876,-0.0015903052573429388,0.0935145254242718,-0.27142815778402096,0.24930264758266305,0.019870055323963,0,0.029450619861152876,151,222,186.5,200,149,190
core-2m/same_sector_slide1m_noscreen,sp500-2m/same_sector_slide3m_bd7,A,0.5286949842300154,0.038378978054443236,0.07567497858609905,-0.07521221508743889,0.054469713828121796,0.0014288611776693827,0.06555303298335662,-0.14211264528671286,0.19691312667877706,0.01124934192645095,0,0.054469713828121796,268,209,238.5,185,232,225
core-2m/same_sector_slide1m_noscreen,sp500-2m/same_sector_slide1m_noscreen,A,0.8499650149021518,0.06948220679306942,0.08271806036487539,-0.0780696953186889,0.39519593576677714,0.023718895281935604,0.06459889571099577,-0.16850239862754934,0.5384907962161195,0.035879681668402164,0,0.39519593576677714,132,70,101.0,43,46,47
core-2m/same_sector_slide1m_noscreen,sp500-2m/same_sector_slide1m_bd7,A,0.5052914405774409,0.036980541398347944,0.07698174195085404,-0.07466096338389902,-0.3814201614793973,-0.021419368790235982,0.053065557591908494,-0.14487307381596648,-0.0710570755308598,-0.006046608276485221,0,-0.3814201614793973,280,393,336.5,381,385,352
core-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_noscreen,A,0.09807188929852267,0.004957097916143116,0.09902040445699455,-0.12848173785813696,-0.5891192686078612,-0.05762138563914898,0.09333347432514695,-0.3212669596257125,-0.3967006282125777,-0.04123790508576932,0,-0.5891192686078612,436,449,442.5,446,484,477
core-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,A,0.26239940675498574,0.020880460002717614,0.08616962870386648,-0.08723464941339906,0.3618924500110514,0.025154404835508126,0.07667266398839204,-0.15885123310505556,0.3386027227098892,0.02418600870048899,0,0.26239940675498574,387,82,234.5,92,226,149
core-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_noscreen,A,0.2886428506870114,0.021173999718034707,0.08435111038681055,-0.09344960617190805,-0.7181916679291744,-0.04880803048054283,0.066578689842993,-0.26114928282320227,-0.397682482389275,-0.030591812123746752,0,-0.7181916679291744,379,467,423.0,464,471,478
core-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_bd7,A,0.11551667564709583,0.006353220833826567,0.07735432937607883,-0.08307808638065428,-0.5140873550136897,-0.026041283417065575,0.04898975052727638,-0.17381277249183935,-0.27612529973649497,-0.017425754658030868,0,-0.5140873550136897,435,435,435.0,427,479,444
core-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide3m_noscreen,A,0.5678234602631519,0.03901308040496372,0.07070737189182393,-0.06636644827606648,-0.6906679200175846,-0.03876567169310918,0.055046857489201254,-0.19884119105198472,-0.2863181456289172,-0.018570178970936203,0,-0.6906679200175846,249,463,356.0,460,406,450
core-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide3m_bd7,A,0.7447063584923846,0.04931977826321186,0.06692250760078902,-0.07064777458943257,-0.3670402691183059,-0.019376518598388404,0.04991488113763828,-0.15324649367608434,-0.0035458936494222495,-0.0014216755123825254,0,-0.3670402691183059,169,388,278.5,376,302,322
core-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide1m_noscreen,A,0.5387733647476063,0.04042968746283813,0.07838828089675764,-0.0810146602012259,-0.41233667606744706,-0.022750651380578746,0.05246382809200863,-0.15155367345100434,-0.07550397322656745,-0.006285479421977635,0,-0.41233667606744706,261,408,334.5,396,384,353
core-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide1m_bd7,A,0.7295548297021316,0.05353037043419837,0.0743498785397936,-0.07397597342540736,-0.7047139567561899,-0.03299802177033728,0.04609838923833493,-0.1555260945225989,-0.16814162115698006,-0.010578475676277298,0,-0.7047139567561899,175,465,320.0,462,361,407
core-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_noscreen,A,0.4777545932393591,0.05462657275960001,0.11013526496426954,-0.12123598660723611,-0.616759019907623,-0.04740979196247508,0.07426894696849518,-0.2986409974560825,-0.21904867197289973,-0.02128416030818845,0,-0.616759019907623,297,453,375.0,450,420,423
core-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_bd7,A,0.4840387942828416,0.03578126682663356,0.07860768927596871,-0.08371215132928651,-0.25105765044059664,-0.015959673263152063,0.057495888147141835,-0.1246361583554999,-0.005490939987356421,-0.0023487486945679816,0,-0.25105765044059664,293,331,312.0,320,352,325
core-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_noscreen,A,0.6103785582131213,0.05725399054156326,0.09905440336371446,-0.0932512484828002,-0.5927247956262164,-0.040874649220340564,0.0666510680778016,-0.23796979814890284,-0.16786618393084574,-0.01564373829215948,0,-0.5927247956262164,224,450,337.0,447,386,405
core-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_bd7,A,0.3188954154593367,0.022006434726807855,0.07560097742448997,-0.09988227872024025,-0.33845318565740234,-0.017616867511491052,0.048970574167027985,-0.11590561326404991,-0.09815613681073766,-0.007152251997361003,0,-0.33845318565740234,363,376,369.5,365,416,369
core-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,A,0.6865060275023174,0.07844126156944738,0.11521144732943286,-0.10011732808864851,0.3865057080104539,0.029391799886661518,0.08411033691012246,-0.18449705859898036,0.4847933445563888,0.042113042553846694,0,0.3865057080104539,189,73,131.0,46,81,78
core-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_bd7,A,0.5832367193535299,0.04786137049603782,0.08535805049247606,-0.08341350316290068,0.15262104667822188,0.007869100389305661,0.06542892709270808,-0.14732703912109957,0.2914884798567412,0.018496182016470276,0,0.15262104667822188,239,161,200.0,135,165,168
core-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide1m_noscreen,A,0.9202172941881925,0.09629837756284529,0.10573853563888494,-0.09374574764827741,-0.12642403375884384,-0.010883900111015588,0.06814939110492496,-0.13602841853761571,0.24484871140598666,0.016554499561225587,0,-0.12642403375884384,104,289,196.5,273,161,193
core-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide1m_bd7,A,0.5436526612121008,0.044061108996802954,0.08513488856439783,-0.0919549965188811,0.0393971926379338,0.0006442443478507087,0.05538018929080297,-0.11981803793694368,0.2176325047132333,0.012135781978324411,0,0.0393971926379338,258,214,236.0,191,227,209
core-2m/same_sector_slide1m_noscreen,sp500-12m/cross_sector_slide3m_noscreen,A,0.8831365530478477,0.08731440037982052,0.09978122821545359,-0.08603430314231715,-0.10899137455692469,-0.012382777797879108,0.08285671094950921,-0.15131465374301134,0.19004318897469596,0.01302474961041975,0,-0.10899137455692469,124,284,204.0,267,172,228
core-2m/same_sector_slide1m_noscreen,sp500-12m/cross_sector_slide3m_bd7,A,1.186077270033375,0.09310289671269616,0.08172883012863534,-0.07162869327213092,0.20395272421053193,0.01345184216946782,0.0836086711989576,-0.1714944585750624,0.44575596643746923,0.0339360619459987,0,0.20395272421053193,37,138,87.5,112,35,96
core-2m/same_sector_slide1m_noscreen,sp500-12m/cross_sector_slide1m_noscreen,A,1.0775310821503052,0.093727326241779,0.08546050244108583,-0.07268008117952515,0.45287827600383573,0.028329168656828996,0.0665943918224806,-0.13691911847369853,0.6444470590816455,0.04496402642310397,0,0.45287827600383573,58,61,59.5,33,13,23
core-2m/same_sector_slide1m_noscreen,sp500-12m/cross_sector_slide1m_bd7,A,1.1395297298951579,0.08307769047081873,0.07228618837875406,-0.04670818787177631,0.38220845348317106,0.020582318140937916,0.057686492335088914,-0.09851508251664665,0.6152422651606135,0.03688805032817664,0,0.38220845348317106,47,76,61.5,47,15,34
core-2m/same_sector_slide1m_bd7,core-2m/cross_sector_slide3m_noscreen,A,0.16733468726281536,0.021187758276077974,0.10394775652178774,-0.161644873214086,-0.4617357280951393,-0.1283016123841786,0.22148000472861074,-0.510136775415827,-0.34726155461317665,-0.09126445128320619,0,-0.4617357280951393,424,421,422.5,412,470,464
core-2m/same_sector_slide1m_bd7,core-2m/cross_sector_slide3m_bd7,A,0.6420724847242005,0.048822358758243076,0.078820980302626,-0.08607536446782305,-0.41627454574623807,-0.11917980740242784,0.22010997433429091,-0.4876570206129054,-0.2882027021288536,-0.07996238575674244,0,-0.41627454574623807,213,410,311.5,398,351,451
core-2m/same_sector_slide1m_bd7,core-2m/cross_sector_slide1m_noscreen,A,0.6372095242161075,0.04736723356749306,0.0775872522662562,-0.11008066987517884,-0.5097560546802934,-0.027700877088372544,0.05240411295511046,-0.16907371805496563,-0.10864244760300659,-0.008327662585592189,0,-0.5097560546802934,215,434,324.5,425,368,372
core-2m/same_sector_slide1m_bd7,core-2m/cross_sector_slide1m_bd7,A,0.23361857344659803,0.016048883474578047,0.07927238960674281,-0.10423059350674904,-0.09893968956972916,-0.006102648445095671,0.04945556339830463,-0.10990662121550898,0.016672278416208847,-0.0006956262873034413,0,-0.09893968956972916,398,279,338.5,262,392,314
core-2m/same_sector_slide1m_bd7,sp500-2m/same_sector_slide3m_noscreen,A,0.6846623601249564,0.0566867634843589,0.07917941919520692,-0.10948898822670719,0.07876744700019098,0.0031057845226560854,0.08670404315186933,-0.21466866495459302,0.2339885141093603,0.016815759551247544,0,0.07876744700019098,191,197,194.0,172,157,203
core-2m/same_sector_slide1m_bd7,sp500-2m/same_sector_slide3m_bd7,A,0.863207682764408,0.0529331255453823,0.06149101890418621,-0.06641854195026367,0.29407784264638553,0.01577184836772627,0.059137352628042476,-0.12618409803494712,0.4451803043807247,0.02517217548994295,0,0.29407784264638553,129,105,117.0,78,65,97
core-2m/same_sector_slide1m_bd7,sp500-2m/same_sector_slide1m_noscreen,A,0.6692385898230461,0.04150711152269073,0.06379312012867075,-0.09741457366238973,0.32314614475976855,0.016741476370295327,0.056279629792260616,-0.1056779730848929,0.42206152868209934,0.02322938299322983,0,0.32314614475976855,197,92,144.5,65,97,109
core-2m/same_sector_slide1m_bd7,sp500-2m/same_sector_slide1m_bd7,A,0.42450293235652004,0.022667756852559173,0.055302895085264,-0.08517158879053706,-0.24583540965544215,-0.011543704560559087,0.04338835127547795,-0.10444656074535497,-0.03440926185901131,-0.0026645962774906272,0,-0.24583540965544215,316,328,322.0,317,365,340
core-2m/same_sector_slide1m_bd7,sp500-2m/cross_sector_slide3m_noscreen,A,0.2788493425862012,0.023374560868859317,0.08753410770632555,-0.12260169591908265,-0.23332843203150203,-0.026911060816925292,0.09694209023400745,-0.19756812585793082,-0.10421409086547613,-0.014031478345871772,0,-0.23332843203150203,381,325,353.0,314,401,370
core-2m/same_sector_slide1m_bd7,sp500-2m/cross_sector_slide3m_bd7,A,0.15317550474540165,0.009724174338496927,0.06566091078404297,-0.09938433397998081,0.4787149620802494,0.033242333566392945,0.07394757232857492,-0.12321927815611777,0.4026681847670724,0.026865953096359176,0,0.15317550474540165,426,53,239.5,134,235,117
core-2m/same_sector_slide1m_bd7,sp500-2m/cross_sector_slide1m_noscreen,A,0.666974144744497,0.04327968349522702,0.06624221990577359,-0.07798390868673391,-0.42637804744664803,-0.02429467573252342,0.05423857634282353,-0.19201166205881082,-0.09252963393249478,-0.006943945823732834,0,-0.42637804744664803,199,415,307.0,404,343,361
core-2m/same_sector_slide1m_bd7,sp500-2m/cross_sector_slide1m_bd7,A,0.34668372695990124,0.0206397988237391,0.06267432657634774,-0.07999784401529517,-0.023400893311253303,-0.0017975899072525392,0.04102805381740298,-0.12639411872194828,0.10267350947772873,0.0038136473111663573,0,-0.023400893311253303,351,245,298.0,227,332,270
core-2m/same_sector_slide1m_bd7,core-12m/same_sector_slide3m_noscreen,A,0.8896820110030581,0.043048234884139,0.04841685097351121,-0.048085753657661254,-0.6778977160146257,-0.028500606221190217,0.04138937565854239,-0.1701640973771883,-0.24916944793777984,-0.011608742532159867,0,-0.6778977160146257,119,462,290.5,459,318,435
core-2m/same_sector_slide1m_bd7,core-12m/same_sector_slide3m_bd7,A,0.9171538728564673,0.04090453366617153,0.04718811027526838,-0.06246531635274173,-0.39834989860955244,-0.015065485896047615,0.03644179309283132,-0.10332026677609807,-0.023000975956029714,-0.001819784537960456,0,-0.39834989860955244,107,402,254.5,390,265,332
core-2m/same_sector_slide1m_bd7,core-12m/same_sector_slide1m_noscreen,A,0.7506479290996235,0.03448066134476653,0.0460878688032571,-0.05256724927128971,-0.5525981358051895,-0.0204790989875987,0.03625518851846269,-0.14924607393018352,-0.16796858878828191,-0.007247166559620655,0,-0.5525981358051895,167,441,304.0,437,339,406
core-2m/same_sector_slide1m_bd7,core-12m/same_sector_slide1m_bd7,A,0.7541115509673819,0.036499725544140695,0.0490835901508847,-0.062017182993115205,-0.4733336548412418,-0.015116634138439555,0.031154204719915993,-0.09822724261372029,-0.05956913886134681,-0.0028241329219565346,0,-0.4733336548412418,165,425,295.0,416,324,347
core-2m/same_sector_slide1m_bd7,core-12m/cross_sector_slide3m_noscreen,A,0.48782137528152186,0.0449141976469988,0.09256641181061191,-0.10491282259462645,-0.5040587924261449,-0.03167731484552838,0.060258770062946235,-0.2286164122341987,-0.1470003421756134,-0.012324350902858393,0,-0.5040587924261449,290,432,361.0,423,409,392
core-2m/same_sector_slide1m_bd7,core-12m/cross_sector_slide3m_bd7,A,0.7002529450727774,0.04656182208422308,0.06583867643430287,-0.07064888561140201,-0.16879683515194055,-0.009085145692276364,0.04740733214367996,-0.08977529143824359,0.10624782544813685,0.004383843815704935,0,-0.16879683515194055,183,299,241.0,285,238,268
core-2m/same_sector_slide1m_bd7,core-12m/cross_sector_slide1m_noscreen,A,0.8122466448695578,0.06963243492632402,0.08673093034609748,-0.08928466503828485,-0.7940829685357941,-0.04237185458371295,0.05276529300339544,-0.2284985285350818,-0.19445137887982225,-0.014245270915585717,0,-0.7940829685357941,145,474,309.5,473,346,414
