window,start_index,start_A,start_B,mechanism,case,date,daily_return
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-05-29,0.0048059879837469505
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-05-30,-0.0019834421065394845
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-02,-0.002724904560638748
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-03,0.0013038198239623397
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-04,0.0014746894961803582
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-05,-0.004237495291849793
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-06,-0.0022923262766019574
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-09,0.0030502628500124114
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-10,-0.010773834562188176
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-11,-0.00046539093065030117
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-12,-0.0017335797797274736
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-13,0.010549202086667844
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-16,0.004560712771674282
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-17,-0.0036488700612519096
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-18,-0.008488026738462641
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-20,0.0008080079376817259
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-23,0.010617176348526342
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-24,0.001309970378302807
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-25,0.00010941535922235044
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-26,0.0007334139722216197
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-27,-0.0003431294127000534
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-06-30,-0.003132473836210184
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-01,0.0006972326355016808
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-02,-0.0011829638829077113
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-03,-0.0009884061904926284
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-07,0.004099913160818322
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-08,-0.0007387369650535205
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-09,-0.0029619557226334354
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-10,-0.0022301215662783934
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-11,0.0030734464339803166
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-14,0.006892695374526832
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-15,0.003626118650822689
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-16,0.0018640702791453256
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-17,-0.003720318642061108
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-18,0.003774003548604666
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-21,-0.004381612244242968
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-22,0.004439920392987168
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-23,-0.007677147887188684
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-24,-0.005591248295975254
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-25,0.00040677114770542504
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-28,0.006825742868838644
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-29,0.006493632757504559
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-30,0.011659079408746983
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-07-31,0.012684768946234213
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-01,0.0016948474770537585
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-04,0.001894118758055093
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-05,-0.0031397202362795705
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-06,0.005319662246593737
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-07,-0.004854111408224547
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-08,-0.0020220369654577576
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-11,-0.0012102129339254693
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-12,0.002178192580275857
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-13,0.001400070248424526
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-14,0.007007474152428338
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-15,0.004046013442969947
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-18,-0.0006356882745174933
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-19,-0.0011600765441641297
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-20,-0.0010610100583117296
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-21,-0.002187944076712575
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-22,0.001375061282814613
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-25,-0.0041718597398925535
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-26,0.0009072061429391554
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-27,0.0024768738226721076
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-28,-0.003977410011486153
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-08-29,-0.0019919484027074597
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-02,-0.005662831723446434
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-03,0.002286619802364425
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-04,-0.00020741915753187136
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-05,0.0009463664815936388
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-08,0.0021060862614900354
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-09,0.002419935907906306
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-10,0.006899171037985451
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-11,0.00497930535209063
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-12,-0.0006144830692891114
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-15,-0.0039019744316119674
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-16,-0.0013882391743832143
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-17,0.0006387619745522677
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-18,0.0015812562340190527
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-19,0.0014080751894142544
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-22,0.000969107058160909
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-23,-0.001481664981135836
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-24,-5.0575223478285346e-05
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-25,-0.00029979012111206284
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-26,0.0019791758232137824
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-29,0.001671527364607966
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-09-30,0.001979266736908343
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-01,-0.0006884097124378356
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-02,0.0027204137565383767
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-03,0.000261674734991678
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-06,0.0032783092352790806
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-07,-0.0013014585178302623
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-08,0.0030077064305007333
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-09,0.0008528133880939788
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-10,-0.0051628014039850675
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-13,0.009767147997803604
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-14,-0.00603446525181473
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-15,-0.0007116407047232046
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-16,-0.004096884787725709
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-17,-0.0033959237563891726
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-20,-0.0006839931134990133
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-21,-0.005831332452091456
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-22,-0.0031857741455800065
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-23,0.003279834224795451
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-24,-8.342636147248734e-05
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-27,-0.0009779155326677994
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-28,-6.220441216192432e-05
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-29,-0.00024259352245062905
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-30,0.0015987275417264156
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-10-31,-7.746521923152178e-05
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-03,-0.000613961205035284
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-04,0.008883822723192035
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-05,0.003509272065231541
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-06,0.006586747984458589
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-07,0.0061219220006383775
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-10,2.9615700514681212e-05
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-11,0.001308278662536195
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-12,-0.002749147549576639
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-13,-0.0017453972593001123
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-14,4.782033031888175e-05
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-17,-0.005102179360158268
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-18,0.003582039048256374
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-19,0.001210147279661868
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-20,0.0012527197054553795
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-21,-0.0008318610146197168
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-24,-0.0007749002641055301
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-25,0.00040385188250319855
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-26,-0.0005213497738563255
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-11-28,-0.0007907565440085909
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-12-08,0.0
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-12-09,0.00038054758666285313
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-12-10,-0.0003864520893135686
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-12-11,7.324517756724327e-05
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-12-12,-0.002194925020451432
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-12-15,-0.0007957169265515158
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-12-16,-0.0009360294954161279
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-12-17,0.0014768918959708662
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-12-18,-0.002291088850413805
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-12-19,0.0009318511602229429
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-12-22,-0.0002911720706231315
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-12-23,0.00022585316717352934
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-12-24,-0.0003675702322761383
recent,1,2023-02-01,2023-12-01,B,case_1_v1_sizing_v1_allocator,2025-12-26,0.0002331226972661582
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-01,0.0
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-02,0.0016603736877441406
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-05,0.0005615934220577066
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-06,-0.0007015428851389156
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-07,-0.001990821437251752
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-08,0.0028692998407752013
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-09,-0.00032572251830529205
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-12,0.004898645202190804
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-13,-0.0004389216264193472
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-14,-0.0001640955601047075
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-15,-0.009654081781164413
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-16,0.0011714489113984407
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-20,0.0006696019975983618
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-21,-0.0021243494580750685
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-22,0.001522425093236891
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-23,0.0024504686135254725
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-26,-0.004352209889296124
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-27,-0.00010479052816735828
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-28,-0.00015014968162813233
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-02-29,-0.0007040867133615075
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-01,0.0002804079687408462
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-04,0.001743493002155307
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-05,0.0005241216857840077
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-06,-0.00029089703408119406
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-07,0.0009576465500384616
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-08,-0.0020391868262365615
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-11,0.0007662287509673076
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-12,-0.0005079653175080409
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-13,-0.0009624547837022957
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-14,-3.3803877456889755e-05
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-15,-0.0016675564359376629
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-18,0.003358527936642893
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-19,-0.002254102827065803
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-20,-9.055444241266187e-05
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-21,-0.003184034421564218
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-22,-0.0017017751258310968
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-25,-0.0045961892830466795
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-26,-0.0017641758948291552
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-27,0.0009662685023095383
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-03-28,0.00035438958598539864
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-01,0.00040920133377169804
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-02,-0.0006712240501372789
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-03,0.0005556491163620828
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-04,0.0003149172853267148
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-05,-0.0005675710911077092
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-08,-0.0005079930497217439
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-09,-0.0002536135402388442
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-10,0.0008186178875104096
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-11,0.0003008973468374467
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-12,0.0004273625630848828
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-15,0.0011787524310537265
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-16,-0.00027961658196177353
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-17,-0.00029026689035283054
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-18,-0.0004048933762662621
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-19,-0.00011880650391059649
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-22,1.7589714572357347e-05
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-23,0.00018838001172842168
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-24,-0.0007749262715897164
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-25,-1.53071901670234e-05
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-26,-0.0003872458952705505
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-29,-7.064612538891767e-05
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-04-30,-0.00047300901821023083
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-05-01,0.0002329334892215854
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-05-02,0.0004930442572518459
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-05-03,0.00032821571578774865
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-05-06,-1.733712564094863e-05
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-05-07,0.00031585815963620884
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-05-08,-1.3424545094634759e-05
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-05-09,-0.00024782120350382865
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-05-10,-0.001998120474797195
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-05-13,-0.0002775861961055676
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-05-14,-0.0009721766811004045
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-05-15,-0.0007658606154273861
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-05-16,-0.0036091454545735565
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-05-17,-4.828433065142101e-06
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-05-20,-0.00025682967145669225
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-05-21,-1.650392046401584e-05
recent,1,2023-02-01,2023-12-01,B,case_2_v2_sizing_v2_allocator,2024-05-22,-0.0006660193382832613
