A,B,recent,hist,joined_sh,score,r_ret,h_ret,r_rank,h_rank,rank_avg,score_rank,rank_avg_rank,joined_rank
core-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_noscreen,0.5295473126970462,0.12470366245639493,0.2314792825767073,0.12470366245639493,0.04562287190622292,0.0073759456163853265,293,171,232.0,152,214,215
core-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide3m_bd7,0.42119668054430087,0.47169753129905523,0.4601375375378914,0.42119668054430087,0.030136919037073672,0.02997328801497101,351,50,200.5,33,162,84
core-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_noscreen,0.7757360178034468,-0.21508227622106646,0.1007363711098995,-0.21508227622106646,0.060901816682433774,-0.015149831381045864,168,324,246.0,314,247,289
core-2m/same_sector_slide1m_noscreen,sp500-2m/cross_sector_slide1m_bd7,0.4992456176510921,-0.3841045340470838,-0.0556399655792983,-0.3841045340470838,0.03492909967044207,-0.018435398181788076,314,398,356.0,392,413,375
core-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide3m_noscreen,0.7426754642224385,-0.8350587158834565,-0.3335588671205781,-0.8350587158834565,0.04646244946664426,-0.04164275202629675,189,483,336.0,483,393,475
core-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide3m_bd7,0.7828040818376716,-0.4249618713562479,-0.0025093114306203,-0.4249618713562479,0.04883399728596523,-0.018960603086596972,166,410,288.0,407,331,345
core-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide1m_noscreen,0.6920537014033654,-0.42852946456583446,-0.0219501448344457,-0.42852946456583446,0.046374731912061984,-0.01950128143329022,213,412,312.5,409,365,357
core-2m/same_sector_slide1m_noscreen,core-12m/same_sector_slide1m_bd7,0.6525600147473762,-0.4031751976678212,-0.0055541247257838,-0.4031751976678212,0.041514822401399566,-0.016467277365870947,229,405,317.0,399,371,346
core-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_noscreen,0.5685793139993843,-0.5799317727167537,-0.17383833161428,-0.5799317727167537,0.05518913802806469,-0.03948183800373495,272,448,360.0,447,420,427
core-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide3m_bd7,0.7175580384719853,-0.20112606880101344,0.1140426268674704,-0.20112606880101344,0.05069458368388639,-0.011305526855642123,200,315,257.5,306,274,280
core-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_noscreen,0.6849181097740432,-0.7333803777782238,-0.2321763193979151,-0.7333803777782238,0.05809089673859056,-0.04409030762781507,216,473,344.5,473,402,450
core-2m/same_sector_slide1m_noscreen,core-12m/cross_sector_slide1m_bd7,0.6541660826781814,-0.20679689624351566,0.0913411474279616,-0.20679689624351566,0.04270880179784466,-0.010456916882175649,226,317,271.5,308,300,293
core-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_noscreen,0.8089062704623331,0.29373835022973677,0.458865709944859,0.29373835022973677,0.07777631912534204,0.01942964421338833,158,101,129.5,75,68,85
core-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide3m_bd7,0.7278347793741863,0.10294552007744533,0.3082324333357794,0.10294552007744533,0.053395514940384636,0.0041721289655054505,195,182,188.5,164,141,169
core-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide1m_noscreen,1.1165527779516757,-0.05170370941430151,0.342121012682645,-0.05170370941430151,0.09620083920181796,-0.004862156951256802,63,259,161.0,246,106,147
core-2m/same_sector_slide1m_noscreen,sp500-12m/same_sector_slide1m_bd7,0.7363423919501699,-0.028425273660803295,0.2364531281030089,-0.028425273660803295,0.05262110861460538,-0.002599948607636682,190,250,220.0,237,193,209
